Wahltermin;Kandidatennummer;Titel;Nachname;Vorname;Jahrgang;Partei
22.09.2013;3473;;Schneider;Ronny;1982;FREIE WÄHLER
22.09.2013;3474;;Schneider;Tilo Helmut;1965;PIRATEN
22.09.2013;3475;;Schneider;Ulrich;1972;GRÜNE
22.09.2013;3476;;Schnellinger;Martin;1970;ÖDP
22.09.2013;3477;;Schnieder;Patrick;1968;CDU
22.09.2013;3478;;Schnorbusch;Christian Bernhard;1986;FDP
22.09.2013;3479;;Schnorr;Michael;1954;NPD
22.09.2013;3480;;Schnurr;Christoph;1984;FDP
22.09.2013;3481;;Scho-Antwerpes;Elfi;1952;SPD
22.09.2013;3482;;Schock;Thomas Friedrich;1968;DIE LINKE
22.09.2013;3483;Dr. ;Schockenhoff;Andreas;1957;CDU
22.09.2013;3484;;Schöffberger;Michael Anton Max;1967;ÖDP
22.09.2013;3485;;Schön;Nadine;1983;CDU
22.09.2013;3486;;Schönberger;Maximilian;1944;Bündnis21/RRP
22.09.2013;3487;;Schöne;André Gerhard;1967;FDP
22.09.2013;3488;;Schöne;Matthias;1968;Die PARTEI
22.09.2013;3489;;Schöne;Tilo;1957;REP
22.09.2013;3490;;Schöps;Jeniffer;1986;NPD
22.09.2013;3491;;Schöps;Richard;1967;BP
22.09.2013;3492;;Scholl;Benjamin;1990;ÖDP
22.09.2013;3493;;Scholtz;Michele;1993;Die PARTEI
22.09.2013;3494;;Scholz;Claudia;1953;FREIE WÄHLER
22.09.2013;3495;;Scholz;Daniela;1972;Die PARTEI
22.09.2013;3496;;Scholz;Rebecca;1993;FREIE WÄHLER
22.09.2013;3497;;Scholze;Dennis;1979;SPD
22.09.2013;3498;;Schomaker;Bernd;1958;FDP
22.09.2013;3499;;Schon;Manuela;1982;DIE LINKE
22.09.2013;3500;;Schoner;Katja;1970;SPD
22.09.2013;3501;;Schrade;René;1970;NPD
22.09.2013;3502;;Schrader;Katharina Marianne Ute;1981;SPD
22.09.2013;3503;;Schrage;Christopher;1964;PIRATEN
22.09.2013;3504;;Schramm;Manfred Friedrich;1960;PIRATEN
22.09.2013;3505;;Schreckenbauer;Stefan;1981;FDP
22.09.2013;3506;;Schregle;Robert Adolf;1963;AfD
22.09.2013;3507;;Schreiber;Ernst;1948;FDP
22.09.2013;3508;;Schreiber;Ines;1973;NPD
22.09.2013;3509;;Schreiber;Peter;1973;NPD
22.09.2013;3510;;Schreiner;Bernd;1967;PIRATEN
22.09.2013;3511;;Schreiner;Bertold;1960;BüSo
22.09.2013;3512;;Schreiter;Normen;1984;NPD
22.09.2013;3513;;Schrodi;Michael;1977;SPD
22.09.2013;3514;;Schröder;Arno;1958;PIRATEN
22.09.2013;3515;Dr. ;Schröder;Kristina;1977;CDU
22.09.2013;3516;Dr. ;Schröder;Ole;1971;CDU
22.09.2013;3517;;Schröder;Henrik;1994;FDP
22.09.2013;3518;;Schröder;Patrick Hermann;1983;NPD
22.09.2013;3519;;Schröder;Peter Christian;1965;FREIE WÄHLER
22.09.2013;3520;;Schröder;Simon;1954;Die PARTEI
22.09.2013;3521;;Schröder;Volker Georg;1970;PIRATEN
22.09.2013;3522;;Schröer;David;1985;NPD
22.09.2013;3523;;Schröter;Eric;1985;Die PARTEI
22.09.2013;3524;;Schröter;Lutz;1968;FREIE WÄHLER
22.09.2013;3525;;Schropp;Michael;1970;GRÜNE
22.09.2013;3526;;Schrutek;Andrea;1963;DIE LINKE
22.09.2013;3527;;Schubert;Hans-Joachim;1949;NPD
22.09.2013;3528;;Schubert;Manfred;1970;PIRATEN
22.09.2013;3529;Prof. ;Schubert;Johann Gottfried Emil;1931;REP
22.09.2013;3530;;Schuch-Leitl;Andrea Helga;1962;GRÜNE
22.09.2013;3531;;Schuchardt;Rainer;1950;FREIE WÄHLER
22.09.2013;3532;;Schüler;Fritz;1939;pro Deutschland
22.09.2013;3533;;Schünemann;Christina Anna Sarah;1986;Die PARTEI
22.09.2013;3534;;Schünemann;Wolf-Joachim;1963;AfD
22.09.2013;3535;;Schürer;Tilman Gregor;1979;FDP
22.09.2013;3536;;Schüßler;Claudia;1967;SPD
22.09.2013;3537;;Schüßler;Gitta;1961;NPD
22.09.2013;3538;;Schüßler;Sigrid;1969;NPD
22.09.2013;3539;;Schütt;Hinrich;1976;FDP
22.09.2013;3540;;Schütz;Annette;1960;SPD
22.09.2013;3541;;Schützinger;Jürgen;1953;NPD
22.09.2013;3542;;Schützinger;Rudolf;1982;NPD
22.09.2013;3543;;Schuh;Lore;1947;ÖDP
22.09.2013;3544;;Schuhfuß;Marlene;1980;Die PARTEI
22.09.2013;3545;;Schuldt;Robert;1977;PIRATEN
22.09.2013;3546;Dr. ;Schulenburg;Jörg;1969;PIRATEN
22.09.2013;3547;;Schuler;Selina;1992;PIRATEN
22.09.2013;3548;;Schulhauser;Kevin;1989;NPD
22.09.2013;3549;;Schulte;Karl Stephan;1963;DIE LINKE
22.09.2013;3550;;Schulte;Klaus Keno Friedrich;1982;Die PARTEI
22.09.2013;3551;;Schulte;Michael;1962;FDP
22.09.2013;3552;;Schulte;Patrik;1980;DIE LINKE
22.09.2013;3553;;Schulte;Peter;1969;DIE LINKE
22.09.2013;3554;;Schulte;Ursula;1952;SPD
22.09.2013;3555;;Schulte-Drüggelte;Bernhard August;1951;CDU
22.09.2013;3556;;Schulz;Carmen;1957;FDP
22.09.2013;3557;;Schulz;Dieter;1969;NPD
22.09.2013;3558;;Schulz;Herbert Heinrich Paul;1947;DIE LINKE
22.09.2013;3559;;Schulz;Jens Uwe;1953;DIE LINKE
22.09.2013;3560;;Schulz;Jimmy;1968;FDP
22.09.2013;3561;;Schulz;Mathias;1980;BüSo
22.09.2013;3562;;Schulz;Olaf;1958;FREIE WÄHLER
22.09.2013;3563;;Schulz;Rudolf Werner;1956;FREIE WÄHLER
22.09.2013;3564;;Schulz;Swen;1968;SPD
22.09.2013;3565;;Schulz-Asche;Kordula Anna Paula;1956;GRÜNE
22.09.2013;3566;;Schulze;Angelina;1984;NPD
22.09.2013;3567;Dr. ;Schulze;Heiko K. L.;1954;PIRATEN
22.09.2013;3568;Dr. ;Schulze;Klaus-Peter;1954;CDU
22.09.2013;3569;;Schulze;Karl-Heinz;1955;MLPD
22.09.2013;3570;Prof. Dr. ;Schulze;Joachim;1952;GRÜNE
22.09.2013;3571;;Schulze;Sebastian Richard;1976;AfD
22.09.2013;3572;;Schulze;Wolfgang;1949;REP
22.09.2013;3573;Dr. ;Schulze-Hagen;Alfons;1952;CDU
22.09.2013;3574;;Schumacher;Markus;1977;NPD
22.09.2013;3575;;Schumacher;Ulrich;1966;PIRATEN
22.09.2013;3576;;Schumacher;Wolfgang;1959;DIE LINKE
22.09.2013;3577;;Schumann;Claudia Ilse;1960;PIRATEN
22.09.2013;3578;;Schumann;Edeltraud;1960;MLPD
22.09.2013;3579;;Schumann;Kai;1982;Die PARTEI
22.09.2013;3580;;Schummer;Uwe;1957;CDU
22.09.2013;3581;;Schunder;Günther;1953;FREIE WÄHLER
22.09.2013;3582;;Schupeck;Anna;1984;AfD
22.09.2013;3583;;Schurer;Ewald;1954;SPD
22.09.2013;3584;;Schurig;Stephan;1984;PIRATEN
22.09.2013;3585;;Schusser-Backhaus;Ellen;1956;CDU
22.09.2013;3586;;Schuster;Armin;1961;CDU
22.09.2013;3587;;Schuster;Marina Walburga;1975;FDP
22.09.2013;3588;Dr. ;Schwab;Martin;1967;ÖDP
22.09.2013;3589;;Schwabe;Frank;1970;SPD
22.09.2013;3590;;Schwabe;Holger;1964;FDP
22.09.2013;3591;;Schwalb;Gisela;1959;MLPD
22.09.2013;3592;;Schwamen van;Jürgen;1957;PIRATEN
22.09.2013;3593;;Schwang;Dietrich;1948;MLPD
22.09.2013;3594;Dr. ;Schwanholz;Martin;1960;SPD
22.09.2013;3595;;Schwanke;Benjamin;1982;FDP
22.09.2013;3596;;Schwartze;Stefan;1974;SPD
22.09.2013;3597;;Schwarz;Andreas;1965;SPD
22.09.2013;3598;;Schwarz;Antje;1951;FREIE WÄHLER
22.09.2013;3599;;Schwarz;Christian;1978;PIRATEN
22.09.2013;3600;;Schwarz;Doris;1967;FAMILIE
22.09.2013;3601;Dr. ;Schwarz;Bruno;1949;DIE LINKE
22.09.2013;3602;Dr. ;Schwarz;Caroline;1971;BP
22.09.2013;3603;Dr. ;Schwarz;Christian;1974;CSU
22.09.2013;3604;;Schwarz;Marion;1957;GRÜNE
22.09.2013;3605;;Schwarz;Thomas Ludwig;1970;DIE LINKE
22.09.2013;3606;;Schwarzelühr-Sutter;Rita;1962;SPD
22.09.2013;3607;;Schwarzer;Andreas;1961;FDP
22.09.2013;3608;;Schwarzer;Christina;1976;CDU
22.09.2013;3609;;Schwarzer;Frank;1974;DIE LINKE
22.09.2013;3610;;Schwede-Oldehus;Babett;1962;CDU
22.09.2013;3611;;Schwedthelm;Christopher Björn;1987;AfD
22.09.2013;3612;;Schween;Ingrid;1963;DIE LINKE
22.09.2013;3613;Dr. ;Schweickert;Erik;1972;FDP
22.09.2013;3614;Dr. ;Schweiger;Hermann Josef;1954;ÖDP
22.09.2013;3615;;Schweighöfer;Daniel;1980;PIRATEN
22.09.2013;3616;;Schweitzer;Angelika;1949;MLPD
22.09.2013;3617;;Schweizer;Frank;1946;
22.09.2013;3618;;Schweizerhof;Sabine Eva Elisabeth;1949;MLPD
22.09.2013;3619;;Schwenk;Axel;1964;PIRATEN
22.09.2013;3620;;Schwerdtfeger;Siegfried;1973;NPD
22.09.2013;3621;;Schwertges;Heinz Peter;1959;DIE LINKE
22.09.2013;3622;;Schwettmann;Ole;1983;PIRATEN
22.09.2013;3623;;Sedlmeyer;Gunther;1958;BP
22.09.2013;3624;;Seeger;Sabine;1984;CDU
22.09.2013;3625;;Seeger;Sebastian;1981;PIRATEN
22.09.2013;3626;;Seegers;Vera;1947;pro Deutschland
22.09.2013;3627;;Seeghitz;Klaus Jochen;1965;AfD
22.09.2013;3628;;Seekatz;Ralf;1972;CDU
22.09.2013;3629;;Seel;Manfred;1954;DIE LINKE
22.09.2013;3630;;Seemann;Harry Gerhard;1955;
22.09.2013;3631;;Seemann;Wolfgang;1950;ÖDP
22.09.2013;3632;;Seemann-Katz;Ulrike;1955;GRÜNE
22.09.2013;3633;;Seestern-Pauly;Matthias;1984;FDP
22.09.2013;3634;;Seidel;Wolfgang;1969;DIE LINKE
22.09.2013;3635;;Seidemann;Lothar;1950;REP
22.09.2013;3636;;Seidensticker;Lars;1973;pro Deutschland
22.09.2013;3637;;Seidl;Anton;1959;FREIE WÄHLER
22.09.2013;3638;;Seidl;Siegfried Hermann;1965;FDP
22.09.2013;3639;;Seidler;Malte-Carsten;1978;PIRATEN
22.09.2013;3640;;Seidler;Pascal;1991;DIE LINKE
22.09.2013;3641;;Seif;Detlef;1962;CDU
22.09.2013;3642;;Seifen;Helmut;1953;AfD
22.09.2013;3643;;Seifert;Berthold Konrad;1964;REP
22.09.2013;3644;Dr. ;Seifert;Ilja;1951;DIE LINKE
22.09.2013;3645;;Seifert;Erich;1965;AfD
22.09.2013;3646;;Seifert;Ralf Michael;1955;AfD
22.09.2013;3647;;Seiler;Priska;1962;CDU
22.09.2013;3648;;Seipenbusch;Jens;1968;PIRATEN
22.09.2013;3649;;Seissiger;Ursula;1946;FDP
22.09.2013;3650;;Seitz;Jasmin;1989;CDU
22.09.2013;3651;;Seitz-Hoffmann;Gabriela;1952;GRÜNE
22.09.2013;3652;;Seitzer;Albert;1954;ÖDP
22.09.2013;3653;;Selder-Radke;Beate;1964;ÖDP
22.09.2013;3654;;Selig;Holger;1970;AfD
22.09.2013;3655;;Selle;Johannes;1956;CDU
22.09.2013;3656;;Semmler;Diego;1986;FREIE WÄHLER
22.09.2013;3657;;Semmler;Georg;1982;VERNUNFT
22.09.2013;3658;;Semrau;Björn Niklas;1978;PIRATEN
22.09.2013;3659;;Sendker;Reinhold Max;1952;CDU
22.09.2013;3660;;Senftleben;Mieke;1952;FDP
22.09.2013;3661;;Senger-Schäfer;Kathrin;1962;DIE LINKE
22.09.2013;3662;;Sensburg;Patrick Ernst Hermann;1971;CDU
22.09.2013;3663;;Serbser;Henriette;1981;Die PARTEI
22.09.2013;3664;;Servas;Claudia Irina;1959;SPD
22.09.2013;3665;;Serway;Wolfgang;1948;MLPD
22.09.2013;3666;;Seyffahrt;Miriam;1986;PIRATEN
22.09.2013;3667;;Sharma;Raju;1964;DIE LINKE
22.09.2013;3668;Dr. ;Siebe;Michaele;1960;DIE LINKE
22.09.2013;3669;;Sieber;Andrea;1977;GRÜNE
22.09.2013;3670;;Siebert;Bernd;1949;CDU
22.09.2013;3671;;Sieg;Andre;1963;pro Deutschland
22.09.2013;3672;;Sieg;Monika;1946;AfD
22.09.2013;3673;;Siegert;Günther;1947;AfD
22.09.2013;3674;;Sieh;Oliver;1962;AfD
22.09.2013;3675;Dr. ;Sieling;Carsten Günter Erich;1959;SPD
22.09.2013;3676;;Siemiatkowski;Armin;1993;VERNUNFT
22.09.2013;3677;;Siemsglüß;Helmut;1960;Die PARTEI
22.09.2013;3678;;Sieratzki;Rocco;1987;BüSo
22.09.2013;3679;;Siercke;Astrid;1963;FDP
22.09.2013;3680;;Siggel;Benjamin Magnus;1986;PIRATEN
22.09.2013;3681;;Siggelkow;Fabian Tobias;1984;Die PARTEI
22.09.2013;3682;;Silberhorn;Gottfried Walter;1955;DIE VIOLETTEN
22.09.2013;3683;;Silberhorn;Thomas;1968;CSU
22.09.2013;3684;;Simbeck;Florian;1971;SPD
22.09.2013;3685;;Simmling;Werner;1944;FDP
22.09.2013;3686;;Simon;Hasso Carl-Wilhelm;1947;AfD
22.09.2013;3687;;Simon;Marcel;1989;VERNUNFT
22.09.2013;3688;;Singhammer;Johannes;1953;CSU
22.09.2013;3689;;Sippel;Oliver;1978;PIRATEN
22.09.2013;3690;;Sippel;Wolf-Rüdiger;1955;pro Deutschland
22.09.2013;3691;Dr. ;Sitte;Petra;1960;DIE LINKE
22.09.2013;3692;;Skoda;Vladimir;1948;AfD
22.09.2013;3693;;Skudelny;Judith;1975;FDP
22.09.2013;3694;;Sladek;Sven;1970;PIRATEN
22.09.2013;3695;;Slave;Günter Paul;1955;MLPD
22.09.2013;3696;;Slobidnyk;Michael;1965;PIRATEN
22.09.2013;3697;;Snelinski;Oliver;1980;
22.09.2013;3698;;Söllner;Eva;1960;CDU
22.09.2013;3699;;Söllner;Karl;1956;SPD
22.09.2013;3700;;Sölter;Nicolas;1988;CDU
22.09.2013;3701;;Sönksen;Harm;1978;GRÜNE
22.09.2013;3702;;Sörensen;Lennart;1995;Die PARTEI
22.09.2013;3703;;Sokolowski;Thomas;1966;PIRATEN
22.09.2013;3704;Dr. ;Solms-Hohensolms-Lich Prinz zu;Hermann Otto;1940;FDP
22.09.2013;3705;;Soltau;Uwe;1958;AfD
22.09.2013;3706;;Sommer;Klaus Dieter;1947;FREIE WÄHLER
22.09.2013;3707;;Sommer;Theodor Heinrich;1960;FREIE WÄHLER
22.09.2013;3708;;Sommerfeld;Klaus Jürgen;1956;PIRATEN
22.09.2013;3709;;Sondermann;Norbert;1966;GRÜNE
22.09.2013;3710;;Sonnenberg-Westeson;Christoph;1969;GRÜNE
22.09.2013;3711;Dr. ;Sonnenborn;Wolfgang;1962;AfD
22.09.2013;3712;;Sonntag;Michael;1954;Die PARTEI
22.09.2013;3713;;Sonntag;Sandra;1974;FDP
22.09.2013;3714;;Sorge;Tino;1975;CDU
22.09.2013;3715;;Späth;Alois;1937;BP
22.09.2013;3716;;Spahn;Barbara;1954;BüSo
22.09.2013;3717;;Spahn;Jens;1980;CDU
22.09.2013;3718;;Sparrer;Otto;1951;FREIE WÄHLER
22.09.2013;3719;;Spath;Peter;1960;ÖDP
22.09.2013;3720;;Spatz;Joachim;1964;FDP
22.09.2013;3721;;Speck;Jochen;1980;VERNUNFT
22.09.2013;3722;;Specker;Konrad;1972;FREIE WÄHLER
22.09.2013;3723;;Spee Graf von;Friedrich;1982;AfD
22.09.2013;3724;;Speichert;Horst;1967;AfD
22.09.2013;3725;;Spiczak-Brzezinski von;Anna;1986;GRÜNE
22.09.2013;3726;;Spieker;Wilk;1967;PIRATEN
22.09.2013;3727;;Spiering;Rainer;1956;SPD
22.09.2013;3728;;Spinrath;Norbert;1957;SPD
22.09.2013;3729;;Spitz;Malte Johannes;1984;GRÜNE
22.09.2013;3730;;Spitz;Rolf;1960;SPD
22.09.2013;3731;;Sponbrucker;Markus Sebastian;1970;FDP
22.09.2013;3732;;Sponfeldner;Georg;1977;FREIE WÄHLER
22.09.2013;3733;;Spranger;Iris;1961;SPD
22.09.2013;3734;;Sprodowski;Heinz Günter;1930;Volksabstimmung
22.09.2013;3735;;Stachon;Mike George;1993;Die PARTEI
22.09.2013;3736;;Stadie;Matthias;1976;REP
22.09.2013;3737;;Stadler;Georg Rudolf;1987;FREIE WÄHLER
22.09.2013;3738;;Stadler;Nicole;1959;DIE LINKE
22.09.2013;3739;;Stadler;Svenja;1976;SPD
22.09.2013;3740;Dr. ;Stadler-Brehm;Alexandra Michaela;1977;CDU
22.09.2013;3741;;Städter;Peter;1971;PIRATEN
22.09.2013;3742;;Staffeldt;Torsten Heiko;1963;FDP
22.09.2013;3743;;Stafl;Nadja Stella Cora;1963;AfD
22.09.2013;3744;;Stahl;Thomas;1979;VERNUNFT
22.09.2013;3745;;Stahlberg;Bernd Erhard;1954;AfD
22.09.2013;3746;;Stahler;Clemens;1959;CDU
22.09.2013;3747;;Stahr;Nina Elisabeth;1982;GRÜNE
22.09.2013;3748;;Stalleicher;Josef Stephan;1950;BüSo
22.09.2013;3749;;Stalz;Helmut;1953;FREIE WÄHLER
22.09.2013;3750;;Stamm;Arnim;1961;Die PARTEI
22.09.2013;3751;;Stamm;Markus;1970;ÖDP
22.09.2013;3752;;Stamm-Fibich;Martina;1965;SPD
22.09.2013;3753;;Stanek;Hagen;1969;PIRATEN
22.09.2013;3754;;Stange;Karola;1959;DIE LINKE
22.09.2013;3755;Dr. ;Stanglmaier;Michael;1963;GRÜNE
22.09.2013;3756;;Stanneck;Arne;1970;AfD
22.09.2013;3757;;Staratschek;Felix Johannes;1966;
22.09.2013;3758;Dr. ;Starbatty;Joachim;1940;AfD
22.09.2013;3759;;Starck;Florian Helmut;1978;Tierschutzpartei
22.09.2013;3760;;Starck;Karl-Heinz;1934;CDU
22.09.2013;3761;;Starick;Bernd;1963;AfD
22.09.2013;3762;;Stark;Tobias;1979;CDU
22.09.2013;3763;;Stark-Watzinger;Bettina;1968;FDP
22.09.2013;3764;;Staschewski;Arno;1957;AfD
22.09.2013;3765;;Staszewski;Alina;1986;REP
22.09.2013;3766;;Staszewski;Susanne;1959;REP
22.09.2013;3767;;Staubitz;Bianca;1984;PIRATEN
22.09.2013;3768;;Stauch;Detlev Werner Helmut;1953;REP
22.09.2013;3769;;Stauche;Carola;1952;CDU
22.09.2013;3770;;Staudenhöchtl;Peter;1955;REP
22.09.2013;3771;;Staudenmaier;Sebastian;1990;PIRATEN
22.09.2013;3772;;Stawitz;Ingo;1950;NPD
22.09.2013;3773;;Steck-Walicki;Zofia Teresa;1947;pro Deutschland
22.09.2013;3774;Dr. ;Steffel;Frank;1966;CDU
22.09.2013;3775;Dr. ;Steffen;Hans Joachim;1956;FREIE WÄHLER
22.09.2013;3776;;Steffen;Jan Oliver;1973;Die PARTEI
22.09.2013;3777;;Steffen;Sonja Amalie;1963;SPD
22.09.2013;3778;Dr. ;Stefinger;Wolfgang;1985;CSU
22.09.2013;3779;;Stegemann;Albert;1976;CDU
22.09.2013;3780;;Steggewentz;Derk-Olaf;1952;DIE LINKE
22.09.2013;3781;;Stegmair;Paul;1952;REP
22.09.2013;3782;Dr. ;Steidl;Christian;1973;CSU
22.09.2013;3783;;Steigert;Marco;1974;REP
22.09.2013;3784;Dr. ;Stein;Dieter;1957;MLPD
22.09.2013;3785;;Stein;Florian Carsten;1983;NPD
22.09.2013;3786;;Stein;Hans Hermann;1965;FDP
22.09.2013;3787;;Stein;Horst-Peter;1960;FDP
22.09.2013;3788;;Stein;Peter;1968;CDU
22.09.2013;3789;;Stein;Uwe;1970;PIRATEN
22.09.2013;3790;;Steinbach;Erika;1943;CDU
22.09.2013;3791;;Steinbeck;Torsten;1968;NPD
22.09.2013;3792;;Steinberg;Sören;1979;SPD
22.09.2013;3793;;Steinbrück;Peer;1947;SPD
22.09.2013;3794;;Steineke;Sebastian;1973;CDU
22.09.2013;3795;;Steiner;Dorothea;1948;GRÜNE
22.09.2013;3796;Dr. ;Steiner;Dagmar;1964;CDU
22.09.2013;3797;;Steiner;Kornelius;1992;VERNUNFT
22.09.2013;3798;;Steinert;Frank;1976;PIRATEN
22.09.2013;3799;;Steinhauer;Rosemarie;1957;FDP
22.09.2013;3800;;Steinhoff;Felicitas;1985;PIRATEN
22.09.2013;3801;;Steininger;Fred;1938;pro Deutschland
22.09.2013;3802;;Steininger;Johannes Eberhard;1987;CDU
22.09.2013;3803;;Steininger;Sabine;1966;GRÜNE
22.09.2013;3804;;Steinkamp;Jochen Hans-Theo;1981;CDU
22.09.2013;3805;;Steinkampf-Sommer;Axel;1966;AfD
22.09.2013;3806;;Steinke;Kersten;1958;DIE LINKE
22.09.2013;3807;;Steinke;Lilli;1941;Volksabstimmung
22.09.2013;3808;;Steinleitner;Alfred;1960;NPD
22.09.2013;3809;Dr. ;Steinmeier;Frank-Walter;1956;SPD
22.09.2013;3810;;Steinmetzer;Anja;1982;Die PARTEI
22.09.2013;3811;;Steinwender;Frank Klaus;1966;GRÜNE
22.09.2013;3812;;Steinzen;Sebastian;1976;FDP
22.09.2013;3813;;Steltner;Jens Christoph;1986;PIRATEN
22.09.2013;3814;;Stemke;Jürgen;1972;PIRATEN
22.09.2013;3815;;Stenzel;Jörn;1975;pro Deutschland
22.09.2013;3816;;Stephan;Tobias;1974;PIRATEN
22.09.2013;3817;Dr. ;Stephenson;Uwe;1955;GRÜNE
22.09.2013;3818;;Stern;Lars;1981;DIE LINKE
22.09.2013;3819;;Stetten Freiherr von;Christian;1970;CDU
22.09.2013;3820;;Stich;Jan Paul;1987;GRÜNE
22.09.2013;3821;;Stich;Volker Michael;1970;AfD
22.09.2013;3822;;Stieger;Sandra Yvonne;1978;CDU
22.09.2013;3823;;Stieldorf;Linus Kester;1995;FDP
22.09.2013;3824;;Stier;Dieter;1964;CDU
22.09.2013;3825;;Stierlin;Frank Joachim;1950;MLPD
22.09.2013;3826;;Stigge;Roland;1978;DIE LINKE
22.09.2013;3827;;Stillig;Daniel;1979;Die PARTEI
22.09.2013;3828;;Stimpfig;Jörg;1954;FREIE WÄHLER
22.09.2013;3829;;Stocker;Christof;1961;ÖDP
22.09.2013;3830;;Stockert;Madeleine;1947;MLPD
22.09.2013;3831;;Stockhofe;Rita;1967;CDU
22.09.2013;3832;;Stockschläger;Hans Joachim;1959;FDP
22.09.2013;3833;;Stodt-Kirchholtes;Christiane;1962;GRÜNE
22.09.2013;3834;;Stöckert;Manfred;1951;PIRATEN
22.09.2013;3835;;Stöger;Marco;1993;DIE LINKE
22.09.2013;3836;Dr. ;Stöhr;Brigitte Karoline Doris;1960;AfD
22.09.2013;3837;;Stötting;Sven Peter;1983;NPD
22.09.2013;3838;;Stöver;Mirco;1976;Die PARTEI
22.09.2013;3839;;Stöwesand;Edwin Rüdiger Otto;1961;CDU
22.09.2013;3840;;Stoll;Matthias;1965;PIRATEN
22.09.2013;3841;;Stolte;Herbert Wolfgang Dirk;1963;
22.09.2013;3842;;Stoltenberg;Peter Ferdinand;1949;GRÜNE
22.09.2013;3843;;Stolz;André;1972;CDU
22.09.2013;3844;;Stoppiera;Yvette;1979;GRÜNE
22.09.2013;3845;;Storch von;Beatrix Amelie Ehrengard Eilika;1971;AfD
22.09.2013;3846;;Storjohann;Gero;1958;CDU
22.09.2013;3847;;Stork;Josef;1943;FREIE WÄHLER
22.09.2013;3848;;Strack;Walter;1964;AfD
22.09.2013;3849;;Stracke;Stephan;1974;CSU
22.09.2013;3850;;Strässer;Christoph;1949;SPD
22.09.2013;3851;;Straßer;Walter;1952;PIRATEN
22.09.2013;3852;;Straub;Michael;1959;GRÜNE
22.09.2013;3853;;Straubinger;Max;1954;CSU
22.09.2013;3854;;Straubinger;Werner;1967;CSU
22.09.2013;3855;;Strebl;Matthäus;1952;CSU
22.09.2013;3856;;Streit;Nancy;1980;Tierschutzpartei
22.09.2013;3857;;Streitle;Ludwig;1947;REP
22.09.2013;3858;;Streitle;Sabine;1977;REP
22.09.2013;3859;;Streng;Maria-Luise;1957;FREIE WÄHLER
22.09.2013;3860;;Streng;Robert;1990;PIRATEN
22.09.2013;3861;;Strengmann-Kuhn;Wolfgang;1964;GRÜNE
22.09.2013;3862;;Strenz;Karin;1967;CDU
22.09.2013;3863;;Strerath;Christian;1988;Die PARTEI
22.09.2013;3864;;Strickner;Gerald;1953;BüSo
22.09.2013;3865;;Striess-Grubert;Udo;1959;FREIE WÄHLER
22.09.2013;3866;;Strippel;Hans-Jürgen;1951;BüSo
22.09.2013;3867;;Stritzl;Thomas;1957;CDU
22.09.2013;3868;;Strobl;Thomas;1960;CDU
22.09.2013;3869;;Ströbele;Hans-Christian;1939;GRÜNE
22.09.2013;3870;;Stroedter;Jörg Klaus Hartmut;1954;SPD
22.09.2013;3871;;Stroman;Hero Jan;1946;FREIE WÄHLER
22.09.2013;3872;;Strotbek;Lisa;1986;FDP
22.09.2013;3873;;Strothmann;Lena;1952;CDU
22.09.2013;3874;;Stubbe;Hermann;1968;GRÜNE
22.09.2013;3875;;Stubenrauch;Erhard;1947;FDP
22.09.2013;3876;;Stuckel-Lotz;Elke Marita;1948;GRÜNE
22.09.2013;3877;;Stüber;Sabine Ursula;1953;DIE LINKE
22.09.2013;3878;;Stübgen;Michael;1959;CDU
22.09.2013;3879;;Stück von der;Heidrun;1944;DIE LINKE
22.09.2013;3880;;Stürtz;Heinrich;1949;DIE LINKE
22.09.2013;3881;;Stuiber;Alfred;1980;FDP
22.09.2013;3882;;Stumpp;Margit;1963;GRÜNE
22.09.2013;3883;;Sturm;Jan;1965;NPD
22.09.2013;3884;;Sturm;Karsten;1966;AfD
22.09.2013;3885;;Sturn;Timo;1979;AfD
22.09.2013;3886;;Sünder;Claudia;1969;SPD
22.09.2013;3887;;Sünneke;Olaf;1964;BüSo
22.09.2013;3888;;Süssig;Arno;1957;FREIE WÄHLER
22.09.2013;3889;;Süßmair;Alexander Wilhelm;1977;DIE LINKE
22.09.2013;3890;Dr. ;Sütterlin-Waack;Sabine;1958;CDU
22.09.2013;3891;;Suhren;Bodo;1968;AfD
22.09.2013;3892;;Summerer;Christa;1958;BP
22.09.2013;3893;;Suntheim;Helmut Wilfried;1962;FREIE WÄHLER
22.09.2013;3894;;Suntum van;Dorothe;1963;AfD
22.09.2013;3895;;Surmann;Udo;1948;
22.09.2013;3896;;Susemihl;Dirk;1969;NPD
22.09.2013;3897;;Swillus-Knöchel;Cornelia;1963;DIE LINKE
22.09.2013;3898;;Sylla;Franziska;1971;
22.09.2013;3899;;Székely;Michael;1968;FDP
22.09.2013;3900;;Szoboszlai;Josef;1984;VERNUNFT
22.09.2013;3901;;Szymanek;Christian;1984;PIRATEN
22.09.2013;3902;;Szymanski;Holger;1972;NPD
22.09.2013;3903;;Tacer;Philipp;1983;SPD
22.09.2013;3904;;Tack;Kerstin;1968;SPD
22.09.2013;3905;Dr. ;Tackmann;Kirsten;1960;DIE LINKE
22.09.2013;3906;;Täge;Stefan;1969;PIRATEN
22.09.2013;3907;;Taglang;Stefan Johannes;1965;CSU
22.09.2013;3908;;Tangermann;Renate;1940;CDU
22.09.2013;3909;;Tanis;Emre;1988;BIG
